0, .00000, 1512613496.13
4, 0.00000, 1512613496.13
5, 0.00000, 1512613496.13
0, 0.00000, 1512613496.14
1, 0.00000, 1512613496.14
2, 0.00000, 1512613496.14
3, 0.00000, 1512613496.14
0, 0.00000, 1512613496.9
1, 0.00000, 1512613497.4
2, 0.00000, 1512613497.9
3, 0.00000, 1512613498.4
4, 0.00000, 1512613498.91
5, 0.00000, 1512613499.41
0, 0.00000, 1512613499.91
1, 0.00000, 1512613500.41
2, 0.00000, 1512613500.91
3, 0.00000, 1512613501.41
4, 1.24609, 1512613501.91
5, 0.00000, 1512613502.41
0, 0.00000, 1512613502.91
1, 0.00000, 1512613503.41
2, 0.00000, 1512613503.91
3, 0.00000, 1512613504.42
4, 1.25391, 1512613504.92
5, 1.10938, 1512613505.42
0, 0.00000, 1512613505.92
1, 0.00000, 1512613506.42
2, 0.00000, 1512613506.92
3, 0.00000, 1512613507.42
4, 1.24414, 1512613507.92
5, 1.18750, 1512613508.42
0, 0.00000, 1512613508.92
1, 0.00000, 1512613509.42
2, 0.00000, 1512613509.92
3, 1.22266, 1512613510.42
4, 1.24023, 1512613510.93
5, 1.18555, 1512613511.43
0, 0.00000, 1512613511.93
1, 0.00000, 1512613512.43
2, 0.00000, 1512613512.93
3, 1.25586, 1512613513.43
4, 1.23633, 1512613513.93
5, 1.18164, 1512613514.43
0, 1.12695, 1512613514.93
1, 0.00000, 1512613515.43
2, 0.00000, 1512613515.93
3, 1.25195, 1512613516.44
4, 1.23242, 1512613516.94
5, 1.17969, 1512613517.44
0, 1.13672, 1512613517.94
1, 0.00000, 1512613518.44
2, 0.00000, 1512613518.94
3, 1.24805, 1512613519.44
4, 1.23047, 1512613519.94
5, 1.15820, 1512613520.44
0, 1.13477, 1512613520.94
1, 1.07422, 1512613521.45
2, 0.00000, 1512613521.95
3, 1.24219, 1512613522.45
4, 1.22656, 1512613522.95
5, 1.15625, 1512613523.45
0, 1.13672, 1512613523.95
1, 1.19141, 1512613524.45
2, 0.00000, 1512613524.95
3, 1.24023, 1512613525.45
4, 1.22461, 1512613525.95
5, 1.15430, 1512613526.46
0, 1.12305, 1512613526.96
1, 1.18750, 1512613527.46
2, 1.20898, 1512613527.96
3, 1.24414, 1512613528.46
4, 1.22266, 1512613528.96
5, 1.15625, 1512613529.46
0, 1.11133, 1512613529.96
1, 1.18555, 1512613530.46
2, 1.21875, 1512613530.96
3, 1.24219, 1512613531.46
4, 1.22070, 1512613531.96
5, 1.15430, 1512613532.46
0, 1.10742, 1512613532.97
1, 1.18164, 1512613533.47
2, 1.21289, 1512613533.97
3, 1.23828, 1512613534.47
4, 1.21875, 1512613534.97
5, 1.15234, 1512613535.47
0, 1.09961, 1512613535.97
1, 1.17969, 1512613536.47
2, 1.20898, 1512613536.97
3, 1.23633, 1512613537.47
4, 1.21680, 1512613537.98
5, 1.15039, 1512613538.48
0, 1.18359, 1512613538.98
1, 1.17773, 1512613539.48
2, 1.20508, 1512613539.98
3, 1.18555, 1512613540.48
4, 1.21484, 1512613540.98
5, 1.14844, 1512613541.48
0, 1.18555, 1512613541.98
1, 1.17578, 1512613542.48
2, 1.20313, 1512613542.98
3, 1.18555, 1512613543.49
4, 1.18359, 1512613543.99
5, 1.09375, 1512613544.49
0, 1.18555, 1512613544.99
1, 1.17383, 1512613545.49
2, 1.19922, 1512613545.99
3, 1.18359, 1512613546.49
4, 1.19141, 1512613546.99
5, 1.15820, 1512613547.49
0, 1.18359, 1512613547.99
1, 1.16406, 1512613548.5
2, 1.17773, 1512613548.99
3, 1.18359, 1512613549.49
4, 1.18945, 1512613550.0
5, 1.16211, 1512613550.5
0, 1.18164, 1512613551.0
1, 1.19531, 1512613551.5
2, 1.17773, 1512613552.0
3, 1.18164, 1512613552.5
4, 1.18945, 1512613553.0
5, 1.16211, 1512613553.5
0, 1.17969, 1512613554.0
1, 1.19531, 1512613554.5
2, 1.17578, 1512613555.01
3, 1.18359, 1512613555.51
4, 1.18750, 1512613556.01
5, 1.16406, 1512613556.51
0, 1.17773, 1512613557.01
1, 1.19336, 1512613557.51
2, 1.17383, 1512613558.01
3, 1.18359, 1512613558.51
4, 1.18750, 1512613559.01
5, 1.16602, 1512613559.51
0, 1.17578, 1512613560.02
1, 1.19141, 1512613560.52
2, 1.17383, 1512613561.02
3, 1.17969, 1512613561.52
4, 1.18750, 1512613562.02
5, 1.16406, 1512613562.52
0, 1.17578, 1512613563.02
1, 1.18945, 1512613563.52
2, 1.17383, 1512613564.02
3, 1.17773, 1512613564.52
4, 1.18555, 1512613565.03
5, 1.16211, 1512613565.53
0, 1.17383, 1512613566.03
1, 1.18945, 1512613566.53
2, 1.17188, 1512613567.03
3, 1.17773, 1512613567.53
4, 1.18555, 1512613568.03
5, 1.16016, 1512613568.53
0, 1.17188, 1512613569.03
1, 1.18750, 1512613569.53
2, 1.17383, 1512613570.03
3, 1.17578, 1512613570.53
4, 1.18555, 1512613571.03
5, 1.15820, 1512613571.54
0, 1.17188, 1512613572.04
1, 1.18555, 1512613572.54
2, 1.17383, 1512613573.04
